Incident energy ; JENDL/AD-2017 ; JEFF-4.0 ; ENDF/B-VIII.0 ; TENDL-2019
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
7.108881E-5 ; 9.229262 ; 3.731917725139305E-20 ; 9.0504864763776 ; 9.225534907048432
7.145665E-5 ; 9.207083941275972 ; 3.7227E-20 ; 9.027442389184 ; 9.20128271
7.375959E-5 ; 9.068233521098957 ; 3.6678E-20 ; 8.883170014886401 ; 9.056501253404877
7.375964E-5 ; 9.06823050646505 ; 3.667798864033187E-20 ; 8.8831668825344 ; 9.05649811
7.5E-5 ; 8.9934458802174 ; 3.639618708111224E-20 ; 8.805462 ; 8.98214247382669
7.613642E-5 ; 8.924928074934776 ; 3.6138E-20 ; 8.742650157414399 ; 8.91401771
7.841358E-5 ; 8.787632 ; 3.564521669600939E-20 ; 8.6167876985856 ; 8.78385111438469
7.859018E-5 ; 8.778440865622873 ; 3.5607E-20 ; 8.6070267198976 ; 8.773756338090683
7.859023E-5 ; 8.778438263376447 ; 3.560698969389689E-20 ; 8.6070239563136 ; 8.77375348
8.112266E-5 ; 8.646638125037441 ; 3.5085E-20 ; 8.467052295731198 ; 8.63572115
8.125E-5 ; 8.640010723839348 ; 3.5060013800172885E-20 ; 8.460014 ; 8.629102855979324
8.373712E-5 ; 8.51056874121171 ; 3.4572E-20 ; 8.3375517926528 ; 8.499838748670497
8.373717E-5 ; 8.510566138965283 ; 3.457199066092487E-20 ; 8.3375493307248 ; 8.49983615
8.643546E-5 ; 8.370133828781483 ; 3.4068E-20 ; 8.204689416662399 ; 8.36611303
8.649308E-5 ; 8.367135 ; 3.405774059568724E-20 ; 8.201852290835198 ; 8.363390148162498
8.75E-5 ; 8.321898520349013 ; 3.3878455635767074E-20 ; 8.152273 ; 8.315807291865786
8.922115E-5 ; 8.244574833312013 ; 3.3572E-20 ; 8.076148876263998 ; 8.234472892792294
8.92212E-5 ; 8.244572587032286 ; 3.357199151319107E-20 ; 8.076146664832 ; 8.23447053
9.20962E-5 ; 8.11541150273901 ; 3.3084E-20 ; 7.9489893248320005 ; 8.10492211
9.375E-5 ; 8.041113554494064 ; 3.2817107983814725E-20 ; 7.875844 ; 8.033864020906348
9.506433E-5 ; 7.98206649782652 ; 3.2605E-20 ; 7.823251453062399 ; 7.977391788327763
9.506438E-5 ; 7.982064251546795 ; 3.2604992312312706E-20 ; 7.823249452326401 ; 7.97738964
9.540506E-5 ; 7.966759 ; 3.2552611486155636E-20 ; 7.809617237516799 ; 7.963431863770129
9.812767E-5 ; 7.861176103105317 ; 3.2134E-20 ; 7.700672760697601 ; 7.8518856
1.0E-4 ; 7.788567089936766 ; 3.185988756786497E-20 ; 7.625752 ; 7.778740558346838
1.012902E-4 ; 7.738533095507331 ; 3.1671E-20 ; 7.578750323648 ; 7.7283371931596605
1.012907E-4 ; 7.738513705492441 ; 3.1670930298109624E-20 ; 7.578732108768001 ; 7.72831766
1.045541E-4 ; 7.611958956289979 ; 3.1216E-20 ; 7.459847229984001 ; 7.60674891
1.052353E-4 ; 7.585542 ; 3.1125636940973975E-20 ; 7.435031277472 ; 7.58255278787075
1.0625E-4 ; 7.551574615469747 ; 3.0991034187019624E-20 ; 7.398066 ; 7.546510795615098
1.079238E-4 ; 7.49554366225526 ; 3.0769E-20 ; 7.342244636095999 ; 7.4870576699252265
1.079243E-4 ; 7.495526924606431 ; 3.07689367397993E-20 ; 7.342227961056 ; 7.48703991
1.114015E-4 ; 7.379126619601406 ; 3.0329E-20 ; 7.22626306288 ; 7.36926541
1.125E-4 ; 7.342354005127685 ; 3.019682385873047E-20 ; 7.189628 ; 7.333787592232372
1.149918E-4 ; 7.258940258431629 ; 2.9897E-20 ; 7.113175987808 ; 7.2533109183012145
1.149923E-4 ; 7.258923520782801 ; 2.989694278774794E-20 ; 7.113160647088 ; 7.25329477
1.160784E-4 ; 7.222566 ; 2.9772666333828097E-20 ; 7.079837535104 ; 7.2198474073551955
1.186973E-4 ; 7.146890203939667 ; 2.9473E-20 ; 6.999485911887999 ; 7.13919618
1.1875E-4 ; 7.14536738349888 ; 2.9467258415962785E-20 ; 6.997869 ; 7.137648623335425
1.225232E-4 ; 7.036336907461289 ; 2.905617407271392E-20 ; 6.89089727072 ; 7.02684709
1.227818E-4 ; 7.0288643957727155 ; 2.9028E-20 ; 6.883565857280001 ; 7.019606174053499
1.25E-4 ; 6.964767236346611 ; 2.879857267283615E-20 ; 6.820679 ; 6.957495579496162
1.264709E-4 ; 6.922264075315207 ; 2.8646438214480125E-20 ; 6.783327906775999 ; 6.91630972
1.270069E-4 ; 6.906775806695429 ; 2.8591E-20 ; 6.769717065816001 ; 6.901998414809146
1.280388E-4 ; 6.876958 ; 2.848994444444444E-20 ; 6.7435136576320005 ; 6.874446482297125
1.305473E-4 ; 6.814387631917652 ; 2.824428317774117E-20 ; 6.679814414072 ; 6.80746904
1.313773E-4 ; 6.793684659819445 ; 2.8163E-20 ; 6.658737925272 ; 6.786338259765589
1.347536E-4 ; 6.709468461391527 ; 2.7849335464177483E-20 ; 6.573002323904 ; 6.70038181
1.358982E-4 ; 6.680918314567906 ; 2.7743E-20 ; 6.543937084048 ; 6.67259510205369
1.375E-4 ; 6.640964072752355 ; 2.7601535753998805E-20 ; 6.503262 ; 6.633709247791591
1.39097E-4 ; 6.601129558968218 ; 2.74604954238303E-20 ; 6.46788985536 ; 6.59493992
1.405746E-4 ; 6.564273279965436 ; 2.733E-20 ; 6.435162315648 ; 6.560735660941161
1.412315E-4 ; 6.547888 ; 2.727513724598433E-20 ; 6.42061255872 ; 6.545529395527144
1.435787E-4 ; 6.497350156967036 ; 2.707910458313522E-20 ; 6.368624144256 ; 6.49119518
1.454119E-4 ; 6.457879309213103 ; 2.6926E-20 ; 6.328020377471999 ; 6.450731019542763
1.482065E-4 ; 6.397708443441153 ; 2.6704277269275353E-20 ; 6.266122446719999 ; 6.38904591
1.5E-4 ; 6.359092381120251 ; 2.6561981514049324E-20 ; 6.226398 ; 6.351297822210752
1.504157E-4 ; 6.350141894860536 ; 2.6529E-20 ; 6.218274590135999 ; 6.34254851633175
1.529818E-4 ; 6.2948908898303335 ; 2.6335650115919626E-20 ; 6.168129095664 ; 6.28853939
1.555917E-4 ; 6.2386968217783005 ; 2.6139E-20 ; 6.117127682615999 ; 6.236160619928208
1.557836E-4 ; 6.234565 ; 2.6125308473879832E-20 ; 6.113377664928 ; 6.232309328316737
1.579127E-4 ; 6.1949938364265025 ; 2.5973403167665902E-20 ; 6.071771814695999 ; 6.18957986
1.609458E-4 ; 6.138621051571503 ; 2.5757E-20 ; 6.012500430383998 ; 6.131535261960887
1.625E-4 ; 6.109734901355013 ; 2.565176463896864E-20 ; 5.982129 ; 6.101792452863799
1.630007E-4 ; 6.100428959125315 ; 2.5617862087644226E-20 ; 5.973412574063999 ; 6.09221053
1.664841E-4 ; 6.035686959598791 ; 2.5382E-20 ; 5.912771874832 ; 6.028646721398987
1.682545E-4 ; 6.00278254553157 ; 2.5268277086351655E-20 ; 5.881951901839999 ; 5.99634111
1.718351E-4 ; 5.936234 ; 2.5038274677512263E-20 ; 5.819619098352 ; 5.934039053071957
1.72213E-4 ; 5.9301711395909695 ; 2.5014E-20 ; 5.8130404337599995 ; 5.927463633501744
1.736758E-4 ; 5.906702623564695 ; 2.4925137510335635E-20 ; 5.787575309216 ; 5.90201107
1.75E-4 ; 5.885457744618842 ; 2.4844694723342504E-20 ; 5.764523 ; 5.880040621951481
1.781391E-4 ; 5.835095413023218 ; 2.4654E-20 ; 5.715436265479999 ; 5.827958282826646
1.792736E-4 ; 5.816893996950065 ; 2.4588484013050568E-20 ; 5.69769586208 ; 5.80913524
1.842691E-4 ; 5.73674840506515 ; 2.43E-20 ; 5.61958022948 ; 5.730103894371235
1.8505E-4 ; 5.724219990951862 ; 2.4257265955936854E-20 ; 5.60736914 ; 5.71774966
1.875E-4 ; 5.684913274883792 ; 2.412319192859058E-20 ; 5.569058 ; 5.680790269700892
1.895404E-4 ; 5.652178 ; 2.4011532889652884E-20 ; 5.540191889888001 ; 5.650009886041177
1.9061E-4 ; 5.63736531855584 ; 2.3953E-20 ; 5.5250599592 ; 5.633874472219167
1.910144E-4 ; 5.631764861958965 ; 2.3932037367931574E-20 ; 5.519338799168 ; 5.62777391
1.971691E-4 ; 5.546529624034163 ; 2.3613E-20 ; 5.432266534951999 ; 5.53924091
