Incident energy ; JENDL/AD-2017 ; TENDL-2019 ; ENDF/B-VIII.0 ; BROND-3.1 ; JEFF-4.0
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
1.8505E-4 ; 6.363648656780739E-4 ;  ;  ;  ; 6.35323E-4
1.895404E-4 ; 6.283273E-4 ;  ;  ;  ; 6.27778640101276E-4
1.910139E-4 ; 6.26050613217817E-4 ;  ;  ;  ; 6.25303E-4
1.971691E-4 ; 6.165402891718768E-4 ;  ;  ;  ; 6.15441E-4
2.035236E-4 ; 6.067220291397204E-4 ;  ;  ;  ; 6.05733E-4
2.090701E-4 ; 5.981522E-4 ;  ;  ;  ; 5.976538156839424E-4
2.100819E-4 ; 5.968027450568427E-4 ;  ;  ;  ; 5.9618E-4
2.168525E-4 ; 5.877726801841992E-4 ;  ;  ;  ; 5.86775E-4
2.238404E-4 ; 5.784527985897251E-4 ;  ;  ;  ; 5.77519E-4
2.30612E-4 ; 5.694214E-4 ;  ;  ;  ; 5.689657952314944E-4
2.310544E-4 ; 5.6891209336745E-4 ;  ;  ;  ; 5.68407E-4
2.384999E-4 ; 5.603405686553094E-4 ;  ;  ;  ; 5.5944E-4
2.461864E-4 ; 5.514915961618746E-4 ;  ;  ;  ; 5.50613E-4
2.541195E-4 ; 5.423587289677462E-4 ;  ;  ;  ; 5.41925E-4
2.543736E-4 ; 5.420662E-4 ;  ;  ;  ; 5.41659665478211E-4
2.623094E-4 ; 5.341802676553515E-4 ;  ;  ;  ; 5.33373E-4
2.70762E-4 ; 5.257807828225212E-4 ;  ;  ;  ; 5.24957E-4
2.794882E-4 ; 5.171094172606534E-4 ;  ;  ;  ; 5.16672E-4
2.805835E-4 ; 5.16021E-4 ;  ;  ;  ; 5.156803413426306E-4
2.884944E-4 ; 5.092355611385522E-4 ;  ;  ;  ; 5.08518E-4
2.977922E-4 ; 5.01260532577204E-4 ;  ;  ;  ; 5.00491E-4
3.073882E-4 ; 4.930297280777853E-4 ;  ;  ;  ; 4.92592E-4
3.094939E-4 ; 4.912236E-4 ;  ;  ;  ; 4.909391869340951E-4
3.172949E-4 ; 4.854481891568646E-4 ;  ;  ;  ; 4.84816E-4
3.275194E-4 ; 4.7787855857544696E-4 ;  ;  ;  ; 4.77163E-4
3.380748E-4 ; 4.7006394870317006E-4 ;  ;  ;  ; 4.6963E-4
3.413832E-4 ; 4.676146E-4 ;  ;  ;  ; 4.6737846223185024E-4
3.489689E-4 ; 4.627672706096073E-4 ;  ;  ;  ; 4.62216E-4
3.602157E-4 ; 4.555804659392582E-4 ;  ;  ;  ; 4.54917E-4
3.718232E-4 ; 4.481631707787611E-4 ;  ;  ;  ; 4.47735E-4
3.765583E-4 ; 4.451374E-4 ;  ;  ;  ; 4.4494095394423904E-4
3.838065E-4 ; 4.4113975039046993E-4 ;  ;  ;  ; 4.40664E-4
3.961743E-4 ; 4.343184525729779E-4 ;  ;  ;  ; 4.33706E-4
4.089424E-4 ; 4.272763745426476E-4 ;  ;  ;  ; 4.26856E-4
4.153577E-4 ; 4.237381E-4 ;  ;  ;  ; 4.2357476564195567E-4
4.221201E-4 ; 4.2051900280485634E-4 ;  ;  ;  ; 4.20116E-4
4.357244E-4 ; 4.140429641245222E-4 ;  ;  ;  ; 4.1348E-4
4.497652E-4 ; 4.073591388705336E-4 ;  ;  ;  ; 4.06949E-4
4.581549E-4 ; 4.033654E-4 ;  ;  ;  ; 4.0322852759534187E-4
4.642604E-4 ; 4.008569365539783E-4 ;  ;  ;  ; 4.00521E-4
