Incident energy ; ENDF/B-VIII.0 ; JEFF-4.0 ; JENDL/AD-2017 ; TENDL-2019
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
5.3125E-5 ; 6.981994 ; 6.9900009744436495 ; 13.444320511627227 ; 6.9788831754303695
5.37118E-5 ; 6.945055644159999 ; 6.95111743 ; 13.375059816998538 ; 6.940061637901971
5.371185E-5 ; 6.94505249672 ; 6.951114270755143 ; 13.375053915439693 ; 6.94005833
5.54426E-5 ; 6.836103861120001 ; 6.84175701 ; 13.17077145594993 ; 6.83087547
5.625E-5 ; 6.785279 ; 6.793112136015759 ; 13.075473083688172 ; 6.782308179162848
5.722944E-5 ; 6.728557984140799 ; 6.73410206 ; 12.959868627745573 ; 6.723392217635053
5.722949E-5 ; 6.7285550885568 ; 6.734099187506439 ; 12.959862726186724 ; 6.72338921
5.842801E-5 ; 6.6591467818432 ; 6.6652443678585795 ; 12.8184 ; 6.654644199446342
5.907359E-5 ; 6.6217601594688 ; 6.62815588 ; 12.752625312512459 ; 6.61761486
5.9375E-5 ; 6.604305 ; 6.611644559585895 ; 12.721916262424752 ; 6.601129872890525
6.097745E-5 ; 6.5185546956 ; 6.52386192 ; 12.558651217094333 ; 6.513487234645019
6.09775E-5 ; 6.51855202 ; 6.523859308239022 ; 12.55864612286221 ; 6.5134845
6.25E-5 ; 6.43708 ; 6.4443311864357 ; 12.403526754697486 ; 6.434083220837913
6.294238E-5 ; 6.415876620428801 ; 6.42122337 ; 12.358455026560405 ; 6.41101226
6.444825E-5 ; 6.343699909920001 ; 6.346218715187673 ; 12.20503 ; 6.336127230921281
6.497092E-5 ; 6.3186482113792 ; 6.32018547 ; 12.159062531382896 ; 6.310135506437377
6.497097E-5 ; 6.3186458148672004 ; 6.320183095293633 ; 12.159058134012795 ; 6.31013302
6.706453E-5 ; 6.2183009816128 ; 6.22075129 ; 11.97493497102654 ; 6.21085982
6.875E-5 ; 6.137516 ; 6.144420917996336 ; 11.82670226333321 ; 6.134651192265342
6.922592E-5 ; 6.1176193458176 ; 6.12286779 ; 11.78484633576084 ; 6.1131324407530165
6.922597E-5 ; 6.1176172554815995 ; 6.122865630844701 ; 11.784841938390738 ; 6.11313018
7.108881E-5 ; 6.039738025196799 ; 6.042422413703227 ; 11.62101 ; 6.032815284970145
7.145665E-5 ; 6.024359841312 ; 6.02653794 ; 11.593084417735984 ; 6.01695615
7.375959E-5 ; 5.9280814735552 ; 5.93171036 ; 11.4182504126819 ; 5.922279835553216
7.375964E-5 ; 5.9280793832192 ; 5.931708396829937 ; 11.418246616794793 ; 5.92227778
7.5E-5 ; 5.876224 ; 5.883007644451854 ; 11.32408128617008 ; 5.873654716116932
7.613642E-5 ; 5.834307193756799 ; 5.83838793 ; 11.237806845662048 ; 5.82910618
7.841358E-5 ; 5.7503142382432 ; 5.753132641332324 ; 11.06493 ; 5.743986902288686
7.859018E-5 ; 5.743800354307199 ; 5.74652086 ; 11.053357175444024 ; 5.737385668978853
7.859023E-5 ; 5.743798510059201 ; 5.74651907501236 ; 11.053353898879882 ; 5.7373838
8.112266E-5 ; 5.6503899308064 ; 5.65611195 ; 10.88740051218516 ; 5.64712091
8.125E-5 ; 5.645693 ; 5.651777161893393 ; 10.879055758623677 ; 5.642793037632099
8.373712E-5 ; 5.5639694203136 ; 5.56711297 ; 10.716071594356087 ; 5.558263919337352
8.373717E-5 ; 5.5639677773776 ; 5.567111347032731 ; 10.716068317791942 ; 5.55826222
8.643546E-5 ; 5.475305421788799 ; 5.47952662 ; 10.53924591251934 ; 5.47081724
8.649308E-5 ; 5.473412102342399 ; 5.477743212028258 ; 10.53547 ; 5.46903667746351
8.75E-5 ; 5.440326 ; 5.446577832734511 ; 10.478509745511099 ; 5.437921022669308
8.922115E-5 ; 5.389525362752 ; 5.39330618 ; 10.381146358138146 ; 5.384734365090712
8.92212E-5 ; 5.389523886976 ; 5.393304704340272 ; 10.381143529698226 ; 5.38473282
9.20962E-5 ; 5.304666766976001 ; 5.30845427 ; 10.218508234286883 ; 5.30001778
9.375E-5 ; 5.255854 ; 5.2619132891905345 ; 10.124954755486435 ; 5.2535510691913565
9.506433E-5 ; 5.220757183144 ; 5.22492562 ; 10.050604686680177 ; 5.21662242484674
9.506438E-5 ; 5.220755847984 ; 5.22492427828083 ; 10.050601858240258 ; 5.21662102
9.540506E-5 ; 5.211658601808001 ; 5.215782340549073 ; 10.03133 ; 5.207493672210271
9.812767E-5 ; 5.138956202456 ; 5.14272278 ; 9.898386786971631 ; 5.13455071
1.0E-4 ; 5.088959 ; 5.094814741191293 ; 9.80696217380654 ; 5.0867192884192685
1.012902E-4 ; 5.057592896191999 ; 5.06180189 ; 9.743962576563746 ; 5.0537592332348416
1.012907E-4 ; 5.057580740672 ; 5.061789690412084 ; 9.743938161900422 ; 5.05374646
1.045541E-4 ; 4.978244092736 ; 4.98216542 ; 9.584588537313433 ; 4.97424953
1.052353E-4 ; 4.961683412287999 ; 4.966317609375909 ; 9.551326 ; 4.958427064227049
